id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
3,option,100,176.75,176.75,0.0,2021-10-08 20:07:39.488561+00:00,2021-10-08 20:08:18.748495+00:00,17800,ce,2,Nifty50 Pyramiding_1,NIFTY
816,option,-100,184.8,90.8,-9400.000000000002,2021-10-13 17:21:33.201807+00:00,2021-10-14 04:32:08.633097+00:00,18350,pe,4,NIFTY50 Pyramiding_10,NIFTY
14295,option,1500,16.2,15.05,-1724.999999999998,2021-11-30 08:50:02.019465+00:00,2021-11-30 09:30:05.208061+00:00,470,ce,8,SBI Pyramiding[10]_atm,SBIN
5,option,-200,158.0,138.4,-3919.999999999999,2021-10-08 20:08:38.249577+00:00,2021-10-11 04:10:00.947890+00:00,18000,pe,4,Nifty50 Pyramiding_10,NIFTY
11,option,-100,152.2,111.05,-4114.999999999999,2021-10-11 03:45:11.752422+00:00,2021-10-11 04:10:00.947890+00:00,17950,pe,4,Bank50 Pyramiding_10,NIFTY
19,option,-100,157.15,138.4,-1875.0,2021-10-11 03:50:02.801529+00:00,2021-10-11 04:10:00.947890+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
26,option,-100,158.95,138.4,-2054.999999999998,2021-10-11 03:54:56.228572+00:00,2021-10-11 04:10:00.947890+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
27,option,-100,158.5,138.4,-2009.9999999999995,2021-10-11 03:55:00.920424+00:00,2021-10-11 04:10:00.947890+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
31,option,-100,157.4,138.4,-1900.0,2021-10-11 04:00:02.187408+00:00,2021-10-11 04:10:00.947890+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
37,option,-100,173.4,170.0,-340.00000000000057,2021-10-11 04:05:01.205709+00:00,2021-10-11 04:10:00.947890+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
20,option,-100,157.15,139.15,-1800.0,2021-10-11 03:50:03.988540+00:00,2021-10-11 04:10:02.247321+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
22,option,-100,159.65,139.15,-2050.0,2021-10-11 03:54:46.654027+00:00,2021-10-11 04:10:02.247321+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
1031,option,100,154.0,128.15,-2584.9999999999995,2021-10-14 06:15:02.066530+00:00,2021-10-14 07:40:01.371011+00:00,18150,ce,4,Nifty50 Pyramiding_10,NIFTY
370,option,-100,150.9,129.4,-2150.0,2021-10-12 07:05:01.502493+00:00,2021-10-12 07:20:00.742344+00:00,18000,pe,4,Bank50 Pyramiding_10,NIFTY
374,option,-100,178.15,162.4,-1575.0,2021-10-12 07:10:01.137734+00:00,2021-10-12 07:20:00.742344+00:00,18050,pe,4,Bank50 Pyramiding_10,NIFTY
11603,option,-250,460.65,460.65,0.0,2021-11-22 03:45:09.175426+00:00,2021-11-22 06:00:09.898317+00:00,4000,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
9227,option,1200,20.9,20.5,-479.9999999999983,2021-11-11 03:50:03.376168+00:00,2021-11-11 04:00:05.460689+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
5895,option,-25,479.4,310.7,-4217.5,2021-10-28 05:35:02.013308+00:00,2021-10-28 06:25:01.209071+00:00,40100,pe,3,BankNifty Pyramiding_10,BANKNIFTY
9231,option,250,70.5,62.05,-2112.500000000001,2021-11-11 03:50:10.592528+00:00,2021-11-11 04:10:09.448329+00:00,3800,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
419,option,25,502.05,777.65,6889.999999999999,2021-10-12 08:05:01.036148+00:00,2021-10-13 04:40:04.456817+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
417,option,25,451.25,708.5,6431.25,2021-10-12 08:00:06.693601+00:00,2021-10-13 04:55:03.994560+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
380,option,100,168.0,366.7,19870.0,2021-10-12 07:20:00.742344+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
383,option,100,166.95,366.7,19975.0,2021-10-12 07:25:00.943881+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
9232,option,-100,157.95,251.45,9350.0,2021-11-11 03:55:01.218058+00:00,2021-11-11 06:00:05.174206+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
40,option,100,181.35,226.3,4495.000000000002,2021-10-11 04:10:02.247321+00:00,2021-10-11 06:35:00.850216+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
44,option,100,158.75,186.15,2740.0000000000005,2021-10-11 04:15:01.070860+00:00,2021-10-11 06:35:00.850216+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
48,option,100,159.65,186.15,2650.0,2021-10-11 04:20:01.660960+00:00,2021-10-11 06:35:00.850216+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
817,option,25,487.4,,12793.75,2021-10-13 17:22:59.209325+00:00,2021-10-14 09:10:20.456351+00:00,38200,ce,3,BANKNIFTY Pyramiding_10,BANKNIFTY
5893,option,-100,166.45,130.15,-3629.999999999998,2021-10-28 05:35:00.686718+00:00,2021-10-28 06:25:02.361271+00:00,18050,pe,4,Nifty50 Pyramiding_10,NIFTY
51,option,100,172.1,193.4,2130.000000000001,2021-10-11 04:25:00.648695+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
39,option,100,181.95,233.8,5185.000000000002,2021-10-11 04:10:00.947890+00:00,2021-10-11 06:40:04.691518+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
43,option,100,158.75,193.4,3465.0000000000005,2021-10-11 04:15:00.597574+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
47,option,100,159.65,193.4,3375.0,2021-10-11 04:20:00.599408+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
59,option,100,173.55,193.4,1984.9999999999995,2021-10-11 04:30:03.361857+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
64,option,100,174.45,193.4,1895.0000000000018,2021-10-11 04:35:02.860691+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
66,option,100,178.0,193.4,1540.0000000000005,2021-10-11 04:40:00.974403+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
72,option,100,177.75,193.4,1565.0000000000005,2021-10-11 04:45:01.276732+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
74,option,100,181.2,193.4,1220.0000000000018,2021-10-11 04:50:01.080850+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
9218,option,-25,470.95,473.6,66.25000000000085,2021-11-11 03:45:11.076839+00:00,2021-11-11 06:35:03.773318+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
6300,option,-100,158.8,80.25,-7855.000000000001,2021-10-29 04:05:03.010248+00:00,2021-10-29 05:10:02.651321+00:00,17700,pe,4,Nifty50 Pyramiding_10,NIFTY
1,option,25,462.8,784.55,8043.749999999998,2021-10-08 20:06:24.852420+00:00,2021-10-11 09:40:01.207565+00:00,37600,ce,1,BankNifty Pyramiding_1,BANKNIFTY
17,option,25,460.9,704.1,6080.000000000001,2021-10-11 03:50:02.822274+00:00,2021-10-11 09:40:01.207565+00:00,37700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
23,option,25,470.7,704.1,5835.000000000001,2021-10-11 03:54:46.651491+00:00,2021-10-11 09:40:01.207565+00:00,37700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
28,option,25,475.05,704.1,5726.25,2021-10-11 03:55:01.207400+00:00,2021-10-11 09:40:01.207565+00:00,37700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
32,option,25,488.0,704.1,5402.500000000001,2021-10-11 04:00:03.024405+00:00,2021-10-11 09:40:01.207565+00:00,37700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
38,option,25,453.3,621.95,4216.250000000001,2021-10-11 04:10:00.798159+00:00,2021-10-11 09:40:01.207565+00:00,37800,ce,1,BankNifty Pyramiding_1,BANKNIFTY
55,option,25,496.05,621.95,3147.500000000001,2021-10-11 04:30:01.166569+00:00,2021-10-11 09:40:01.207565+00:00,37800,ce,1,BankNifty Pyramiding_1,BANKNIFTY
67,option,25,486.55,542.1,1388.7500000000002,2021-10-11 04:40:01.079450+00:00,2021-10-11 09:40:01.207565+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
2,option,350,462.8,776.35,109742.5,2021-10-08 20:06:47.282118+00:00,2021-10-11 09:45:01.591930+00:00,37600,ce,3,BankNifty Pyramiding_10,BANKNIFTY
52,option,25,508.05,610.15,2552.499999999999,2021-10-11 04:25:01.151841+00:00,2021-10-11 09:45:01.591930+00:00,37800,ce,3,BankNifty Pyramiding_10,BANKNIFTY
18,option,25,461.65,690.3,5716.249999999999,2021-10-11 03:50:03.407163+00:00,2021-10-11 09:45:01.591930+00:00,37700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
25,option,25,473.25,690.3,5426.249999999999,2021-10-11 03:54:54.741750+00:00,2021-10-11 09:45:01.591930+00:00,37700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
29,option,25,475.05,690.3,5381.249999999998,2021-10-11 03:55:02.352050+00:00,2021-10-11 09:45:01.591930+00:00,37700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
34,option,25,488.25,690.3,5051.249999999999,2021-10-11 04:00:05.164522+00:00,2021-10-11 09:45:01.591930+00:00,37700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
36,option,25,517.35,690.3,4323.749999999998,2021-10-11 04:05:01.256712+00:00,2021-10-11 09:45:01.591930+00:00,37700,ce,3,BankNifty Pyramiding_10,BANKNIFTY
5894,option,-25,466.5,363.2,-2582.5000000000005,2021-10-28 05:35:00.693159+00:00,2021-10-28 05:50:01.019001+00:00,40100,pe,1,BankNifty Pyramiding_1,BANKNIFTY
830,option,-100,186.6,174.25,-1234.9999999999995,2021-10-14 03:50:07.792194+00:00,2021-10-14 03:53:11.074573+00:00,18450,pe,2,Nifty50 Pyramiding_10,NIFTY
14300,option,-25,490.1,542.7,1315.0000000000005,2021-11-30 09:00:04.376437+00:00,2021-11-30 09:05:00.858676+00:00,36400,pe,1,BankNifty Pyramiding_1,BANKNIFTY
14303,option,25,510.4,437.05,-1833.749999999999,2021-11-30 09:05:00.858676+00:00,2021-11-30 09:15:00.900287+00:00,35700,ce,1,BankNifty Pyramiding_1,BANKNIFTY
6303,option,-250,115.0,105.0,-2500.0,2021-10-29 04:05:10.019602+00:00,2021-10-29 04:25:17.458223+00:00,3700,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
11606,option,-100,159.9,,34840.0,2021-11-22 03:45:11.043759+00:00,2021-11-22 09:17:18.088907+00:00,17850,pe,4,Nifty50 Pyramiding_10,NIFTY
14305,option,250,52.95,49.8,-787.5000000000014,2021-11-30 09:05:40.409120+00:00,2021-11-30 09:25:04.177226+00:00,3400,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
14296,option,1500,6.2,6.0,-300.0000000000003,2021-11-30 08:50:01.949188+00:00,2021-11-30 09:30:03.311990+00:00,500,ce,9,SBI Pyramiding[10]_vol,SBIN
14299,option,1500,6.35,6.0,-524.9999999999994,2021-11-30 08:55:02.587997+00:00,2021-11-30 09:30:03.311990+00:00,500,ce,9,SBI Pyramiding[10]_vol,SBIN
14301,option,1500,6.3,6.0,-449.9999999999997,2021-11-30 09:00:06.296705+00:00,2021-11-30 09:30:03.311990+00:00,500,ce,9,SBI Pyramiding[10]_vol,SBIN
14307,option,-100,173.0,113.2,-5980.0,2021-11-30 09:10:00.862017+00:00,2021-12-01 03:55:02.717708+00:00,17200,pe,4,Nifty50 Pyramiding_10,NIFTY
9220,option,250,67.1,63.65,-862.499999999999,2021-11-11 03:45:13.282650+00:00,2021-11-11 04:10:08.806285+00:00,3800,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
9223,option,250,32.05,28.8,-812.4999999999991,2021-11-11 03:45:14.145303+00:00,2021-11-11 04:10:09.448329+00:00,3950,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
6299,option,-25,471.4,178.0,-7334.999999999999,2021-10-29 04:05:03.255768+00:00,2021-10-29 04:50:01.395361+00:00,38800,pe,3,BankNifty Pyramiding_10,BANKNIFTY
57,option,100,173.55,186.15,1259.9999999999995,2021-10-11 04:30:02.451449+00:00,2021-10-11 06:35:00.850216+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
63,option,100,175.5,186.15,1065.0000000000005,2021-10-11 04:35:20.260833+00:00,2021-10-11 06:35:00.850216+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
79,option,100,174.5,186.15,1165.0000000000005,2021-10-11 04:55:02.999627+00:00,2021-10-11 06:35:00.850216+00:00,17850,ce,2,Bank50 Pyramiding_1,NIFTY
92,option,100,159.2,150.1,-909.9999999999994,2021-10-11 05:15:00.979395+00:00,2021-10-11 06:35:00.850216+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
100,option,100,153.3,150.1,-320.0000000000017,2021-10-11 05:20:02.957391+00:00,2021-10-11 06:35:00.850216+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
112,option,100,175.0,150.1,-2490.0000000000005,2021-10-11 05:45:01.330622+00:00,2021-10-11 06:35:00.850216+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
118,option,100,171.2,150.1,-2109.9999999999995,2021-10-11 05:50:04.258979+00:00,2021-10-11 06:35:00.850216+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
126,option,100,181.2,150.1,-3109.9999999999995,2021-10-11 06:05:02.552115+00:00,2021-10-11 06:35:00.850216+00:00,17900,ce,2,Bank50 Pyramiding_1,NIFTY
9233,option,-100,157.95,174.6,1665.0000000000005,2021-11-11 03:55:01.236071+00:00,2021-11-11 04:25:01.430616+00:00,18100,pe,2,Bank50 Pyramiding_1,NIFTY
6305,option,-100,163.35,95.3,-6805.0,2021-10-29 04:10:01.558812+00:00,2021-10-29 05:10:02.651321+00:00,17750,pe,4,Nifty50 Pyramiding_10,NIFTY
9241,option,-100,174.0,174.6,59.99999999999943,2021-11-11 04:00:02.029554+00:00,2021-11-11 04:25:01.430616+00:00,18100,pe,2,Bank50 Pyramiding_1,NIFTY
9221,option,-100,158.25,251.45,9319.999999999998,2021-11-11 03:45:13.596849+00:00,2021-11-11 06:00:05.174206+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
78,option,100,174.5,193.4,1890.0000000000005,2021-10-11 04:55:01.675032+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
82,option,100,175.5,193.4,1790.0000000000005,2021-10-11 05:00:01.294718+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
87,option,100,175.05,193.4,1834.9999999999995,2021-10-11 05:05:01.067573+00:00,2021-10-11 06:40:04.691518+00:00,17850,ce,4,Bank50 Pyramiding_10,NIFTY
89,option,100,151.35,157.2,584.9999999999994,2021-10-11 05:10:01.321341+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
94,option,100,159.65,157.2,-245.0000000000017,2021-10-11 05:15:00.769760+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
93,option,25,451.0,472.6,540.0000000000006,2021-10-11 05:15:02.430976+00:00,2021-10-11 09:40:01.207565+00:00,38000,ce,1,BankNifty Pyramiding_1,BANKNIFTY
77,option,25,458.9,534.75,1896.2500000000005,2021-10-11 04:55:00.889431+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
83,option,25,469.95,534.75,1620.0000000000002,2021-10-11 05:00:01.622872+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
86,option,25,475.45,534.75,1482.5000000000002,2021-10-11 05:05:00.753338+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
90,option,25,513.85,534.75,522.4999999999994,2021-10-11 05:10:01.262060+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
95,option,25,451.2,460.85,241.25000000000085,2021-10-11 05:15:03.255200+00:00,2021-10-11 09:45:01.591930+00:00,38000,ce,3,BankNifty Pyramiding_10,BANKNIFTY
98,option,25,494.0,534.75,1018.75,2021-10-11 05:20:00.995541+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
103,option,25,473.4,534.75,1533.7500000000005,2021-10-11 05:25:04.026285+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
105,option,25,484.0,534.75,1268.75,2021-10-11 05:30:01.294080+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
108,option,25,462.2,534.75,1813.7500000000002,2021-10-11 05:35:02.598369+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
111,option,25,491.0,534.75,1093.75,2021-10-11 05:40:01.358188+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
114,option,25,498.5,534.75,906.25,2021-10-11 05:45:01.342460+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
116,option,25,478.85,534.75,1397.4999999999995,2021-10-11 05:50:01.101751+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
120,option,25,495.55,534.75,979.9999999999998,2021-10-11 05:55:01.224975+00:00,2021-10-11 09:45:01.591930+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
845,option,100,177.25,178.1,84.99999999999943,2021-10-14 03:55:03.877381+00:00,2021-10-14 07:40:01.392768+00:00,18100,ce,2,Nifty50 Pyramiding_10,NIFTY
855,option,100,172.0,178.1,609.9999999999994,2021-10-14 04:00:05.120866+00:00,2021-10-14 07:40:01.392768+00:00,18100,ce,2,Bank50 Pyramiding_1,NIFTY
385,option,25,498.35,777.65,6982.499999999999,2021-10-12 07:25:02.473753+00:00,2021-10-13 04:40:04.456817+00:00,37900,ce,1,BankNifty Pyramiding_1,BANKNIFTY
386,option,25,498.35,795.4,7426.249999999999,2021-10-12 07:25:03.151176+00:00,2021-10-13 04:55:03.994560+00:00,37900,ce,3,BankNifty Pyramiding_10,BANKNIFTY
858,option,100,172.55,178.1,554.9999999999983,2021-10-14 04:00:06.000098+00:00,2021-10-14 07:40:01.392768+00:00,18100,ce,2,Nifty50 Pyramiding_10,NIFTY
379,option,100,168.0,369.0,20100.0,2021-10-12 07:20:00.706711+00:00,2021-10-13 09:45:04.831927+00:00,17800,ce,2,Bank50 Pyramiding_1,NIFTY
422,option,100,155.95,366.7,21075.0,2021-10-12 08:05:02.921586+00:00,2021-10-13 09:50:01.627416+00:00,17800,ce,4,Bank50 Pyramiding_10,NIFTY
851,option,25,486.15,,10343.75,2021-10-14 04:00:01.887074+00:00,2021-10-14 09:10:20.456351+00:00,38300,ce,3,BankNifty Pyramiding_10,BANKNIFTY
826,option,25,488.15,,12498.750000000002,2021-10-14 03:50:02.885287+00:00,2021-10-14 14:58:00.562943+00:00,38300,ce,1,BankNifty Pyramiding_1,BANKNIFTY
833,option,25,472.0,,12902.5,2021-10-14 03:53:10.139659+00:00,2021-10-14 14:58:00.562943+00:00,38300,ce,1,BankNifty Pyramiding_1,BANKNIFTY
871,option,25,542.25,,11146.25,2021-10-14 04:10:00.828370+00:00,2021-10-14 14:58:00.562943+00:00,38300,ce,1,BankNifty Pyramiding_1,BANKNIFTY
9234,option,-25,533.15,565.3,803.7499999999994,2021-11-11 03:55:02.585323+00:00,2021-11-11 06:35:03.773318+00:00,39300,pe,3,BankNifty Pyramiding_10,BANKNIFTY
14297,option,-100,174.3,186.6,1229.9999999999982,2021-11-30 08:55:02.558038+00:00,2021-11-30 09:05:01.736053+00:00,17250,pe,2,Bank50 Pyramiding_1,NIFTY
822,option,-100,175.35,126.75,-4859.999999999999,2021-10-14 03:45:03.514290+00:00,2021-10-14 03:53:11.074573+00:00,18400,pe,2,Nifty50 Pyramiding_10,NIFTY
99,option,100,153.1,157.2,409.99999999999943,2021-10-11 05:20:01.544881+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
102,option,100,150.35,157.2,684.9999999999994,2021-10-11 05:25:01.568309+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
104,option,100,153.0,157.2,419.99999999999886,2021-10-11 05:30:01.230529+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
107,option,100,152.6,157.2,459.99999999999943,2021-10-11 05:35:01.375353+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
110,option,100,168.4,157.2,-1120.0000000000018,2021-10-11 05:40:00.675704+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
113,option,100,175.0,157.2,-1780.0000000000011,2021-10-11 05:45:02.326697+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
117,option,100,170.45,157.2,-1325.0,2021-10-11 05:50:01.225447+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
121,option,100,170.0,157.2,-1280.0000000000011,2021-10-11 05:55:01.453783+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
123,option,100,174.35,157.2,-1715.0000000000005,2021-10-11 06:00:04.473407+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
125,option,100,181.2,157.2,-2400.0,2021-10-11 06:05:02.435022+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
128,option,100,169.4,157.2,-1220.0000000000018,2021-10-11 06:10:05.511273+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
130,option,100,171.0,157.2,-1380.0000000000011,2021-10-11 06:15:01.786587+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
133,option,100,166.95,157.2,-975.0,2021-10-11 06:20:02.683398+00:00,2021-10-11 06:40:04.691518+00:00,17900,ce,4,Bank50 Pyramiding_10,NIFTY
14304,option,100,157.25,143.6,-1365.0000000000005,2021-11-30 09:05:01.736053+00:00,2021-11-30 09:10:00.904669+00:00,17050,ce,2,Bank50 Pyramiding_1,NIFTY
134,option,-100,160.1,143.5,-1659.9999999999995,2021-10-11 06:35:00.850216+00:00,2021-10-11 06:50:03.272204+00:00,18100,pe,2,Bank50 Pyramiding_1,NIFTY
9229,option,1200,16.3,15.95,-420.0000000000017,2021-11-11 03:50:03.680162+00:00,2021-11-11 04:00:05.439813+00:00,750,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
9237,option,1200,16.25,15.95,-360.00000000000085,2021-11-11 03:55:03.268782+00:00,2021-11-11 04:00:05.439813+00:00,750,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
9236,option,1200,21.25,20.5,-900.0,2021-11-11 03:55:03.731787+00:00,2021-11-11 04:00:05.460689+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
14308,option,250,51.6,49.8,-450.0000000000011,2021-11-30 09:10:03.163519+00:00,2021-11-30 09:25:04.177226+00:00,3400,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
138,option,-100,152.5,130.0,-2250.0,2021-10-11 06:40:04.691518+00:00,2021-10-11 07:25:01.272554+00:00,18100,pe,4,Bank50 Pyramiding_10,NIFTY
139,option,-100,180.7,160.7,-2000.0,2021-10-11 06:45:01.848517+00:00,2021-10-11 07:25:01.272554+00:00,18150,pe,4,Bank50 Pyramiding_10,NIFTY
14298,option,1500,16.4,15.05,-2024.9999999999968,2021-11-30 08:55:03.974899+00:00,2021-11-30 09:30:05.208061+00:00,470,ce,8,SBI Pyramiding[10]_atm,SBIN
14302,option,1500,16.5,15.05,-2174.999999999999,2021-11-30 09:00:11.119442+00:00,2021-11-30 09:30:05.208061+00:00,470,ce,8,SBI Pyramiding[10]_atm,SBIN
350,option,-100,155.85,149.15,-669.9999999999989,2021-10-12 06:10:02.599181+00:00,2021-10-12 06:45:04.326812+00:00,18000,pe,2,Bank50 Pyramiding_1,NIFTY
9230,option,250,97.3,84.65,-3162.4999999999977,2021-11-11 03:50:10.495574+00:00,2021-11-11 04:10:08.806285+00:00,3750,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
9255,option,-100,183.3,174.6,-870.0000000000017,2021-11-11 04:10:01.349376+00:00,2021-11-11 04:25:01.430616+00:00,18100,pe,2,Bank50 Pyramiding_1,NIFTY
14306,option,-100,173.0,147.6,-2540.0000000000005,2021-11-30 09:10:00.904669+00:00,2021-12-01 03:45:10.771331+00:00,17200,pe,2,Bank50 Pyramiding_1,NIFTY
14312,option,-100,166.3,147.6,-1870.0000000000018,2021-11-30 09:20:00.800360+00:00,2021-12-01 03:45:10.771331+00:00,17200,pe,2,Bank50 Pyramiding_1,NIFTY
14315,option,-25,508.35,346.1,-4056.25,2021-11-30 09:25:01.814071+00:00,2021-12-01 03:55:00.450031+00:00,36200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
14309,option,-25,484.85,346.1,-3468.75,2021-11-30 09:15:00.900287+00:00,2021-12-01 03:55:00.520173+00:00,36200,pe,1,BankNifty Pyramiding_1,BANKNIFTY
9245,option,-1200,17.4,15.75,-1979.9999999999982,2021-11-11 04:00:05.439813+00:00,2021-11-11 04:50:00.668556+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
9257,option,-250,75.0,73.05,-487.5000000000007,2021-11-11 04:10:08.806285+00:00,2021-11-11 05:31:30.279913+00:00,3750,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
9240,option,-100,174.0,251.45,7744.999999999999,2021-11-11 04:00:01.917860+00:00,2021-11-11 06:00:05.174206+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
9256,option,-100,183.3,251.45,6814.999999999998,2021-11-11 04:10:08.472450+00:00,2021-11-11 06:00:05.174206+00:00,18100,pe,4,Nifty50 Pyramiding_10,NIFTY
2166,option,100,166.45,140.2,-2625.0,2021-10-19 08:10:01.334420+00:00,2021-10-19 08:40:02.443123+00:00,18450,ce,4,Nifty50 Pyramiding_10,NIFTY
9250,option,-25,486.15,473.6,-313.74999999999886,2021-11-11 04:05:02.206279+00:00,2021-11-11 06:35:03.773318+00:00,39200,pe,3,BankNifty Pyramiding_10,BANKNIFTY
