Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
106,Entry Long,long,2022-01-14 12:40,18231.30,1,3714.05,0.41,-39818.21,0.04,4960.00,0.54,222.50,0.02
106,Exit Long,short,2022-01-17 13:50,18306.00,1,3714.05,0.41,-39818.21,0.04,4960.00,0.54,222.50,0.02
107,Entry Long,long,2022-01-14 12:45,18237.15,1,3421.55,0.38,-36376.67,0.03,4667.50,0.51,515.00,0.06
107,Exit Long,short,2022-01-17 13:50,18306.00,1,3421.55,0.38,-36376.67,0.03,4667.50,0.51,515.00,0.06
108,Entry Long,long,2022-01-14 12:50,18247.05,1,2926.55,0.32,-33430.12,0.03,4172.50,0.46,1010.00,0.11
108,Exit Long,short,2022-01-17 13:50,18306.00,1,2926.55,0.32,-33430.12,0.03,4172.50,0.46,1010.00,0.11
109,Entry Long,long,2022-01-14 12:55,18243.10,1,3124.05,0.34,-30286.07,0.03,4370.00,0.48,812.50,0.09
109,Exit Long,short,2022-01-17 13:50,18306.00,1,3124.05,0.34,-30286.07,0.03,4370.00,0.48,812.50,0.09
110,Entry Long,long,2022-01-14 13:30,18243.15,1,3121.55,0.34,-27144.52,0.03,4367.50,0.48,452.50,0.05
110,Exit Long,short,2022-01-17 13:50,18306.00,1,3121.55,0.34,-27144.52,0.03,4367.50,0.48,452.50,0.05
111,Entry Long,long,2022-01-14 13:35,18242.00,1,3179.05,0.35,-23945.48,0.03,4425.00,0.49,395.00,0.04
111,Exit Long,short,2022-01-17 13:50,18306.00,1,3179.05,0.35,-23945.48,0.03,4425.00,0.49,395.00,0.04
112,Entry Long,long,2022-01-14 13:40,18242.85,1,3136.55,0.34,-20788.93,0.03,4382.50,0.48,437.50,0.05
112,Exit Long,short,2022-01-17 13:50,18306.00,1,3136.55,0.34,-20788.93,0.03,4382.50,0.48,437.50,0.05
113,Entry Long,long,2022-01-14 13:45,18255.00,1,2529.05,0.28,-18239.88,0.03,3775.00,0.41,1045.00,0.11
113,Exit Long,short,2022-01-17 13:50,18306.00,1,2529.05,0.28,-18239.88,0.03,3775.00,0.41,1045.00,0.11
114,Entry Long,long,2022-01-14 13:50,18271.15,1,1721.55,0.19,-16498.33,0.02,2967.50,0.32,1852.50,0.2
114,Exit Long,short,2022-01-17 13:50,18306.00,1,1721.55,0.19,-16498.33,0.02,2967.50,0.32,1852.50,0.2
115,Entry Long,long,2022-01-14 13:55,18275.00,1,1529.05,0.17,-14949.29,0.02,2775.00,0.3,2045.00,0.22
115,Exit Long,short,2022-01-17 13:50,18306.00,1,1529.05,0.17,-14949.29,0.02,2775.00,0.3,2045.00,0.22
116,Entry Long,long,2022-01-14 14:00,18268.10,1,1874.05,0.21,-13055.24,0.02,3120.00,0.34,1700.00,0.19
116,Exit Long,short,2022-01-17 13:50,18306.00,1,1874.05,0.21,-13055.24,0.02,3120.00,0.34,1700.00,0.19
117,Entry Long,long,2022-01-14 14:05,18268.15,1,1871.55,0.2,-11163.69,0.02,3117.50,0.34,1702.50,0.19
117,Exit Long,short,2022-01-17 13:50,18306.00,1,1871.55,0.2,-11163.69,0.02,3117.50,0.34,1702.50,0.19
118,Entry Long,long,2022-01-14 14:10,18261.95,1,2181.55,0.24,-8962.14,0.02,3427.50,0.38,1392.50,0.15
118,Exit Long,short,2022-01-17 13:50,18306.00,1,2181.55,0.24,-8962.14,0.02,3427.50,0.38,1392.50,0.15
119,Entry Long,long,2022-01-14 14:15,18258.00,1,2379.05,0.26,-6563.09,0.02,3625.00,0.4,1195.00,0.13
119,Exit Long,short,2022-01-17 13:50,18306.00,1,2379.05,0.26,-6563.09,0.02,3625.00,0.4,1195.00,0.13
120,Entry Long,long,2022-01-14 14:20,18256.85,1,2436.55,0.27,-4106.55,0.02,3682.50,0.4,1137.50,0.12
120,Exit Long,short,2022-01-17 13:50,18306.00,1,2436.55,0.27,-4106.55,0.02,3682.50,0.4,1137.50,0.12
121,Entry Short,short,2022-01-17 13:50,18306.00,1,-1163.45,-0.13,-5310.00,-0.01,49.05,0.01,1200.95,0.13
121,Exit Short,long,2022-01-17 14:05,18329.15,1,-1163.45,-0.13,-5310.00,-0.01,49.05,0.01,1200.95,0.13
122,Entry Short,short,2022-01-17 13:55,18312.00,1,-882.50,-0.1,-6172.50,-0.01,80.00,0.01,920.00,0.1
122,Exit Short,long,2022-01-17 14:05,18329.15,1,-882.50,-0.1,-6172.50,-0.01,80.00,0.01,920.00,0.1
123,Entry Short,short,2022-01-17 14:00,18324.70,1,-247.50,-0.03,-6400.00,0,20.00,0,285.00,0.03
123,Exit Short,long,2022-01-17 14:05,18329.15,1,-247.50,-0.03,-6400.00,0,20.00,0,285.00,0.03
124,Entry Long,long,2022-01-17 14:05,18329.15,1,-2648.45,-0.29,-9428.45,-0.03,1712.50,0.19,3112.50,0.34
124,Exit Long,short,2022-01-18 09:45,18276.30,1,-2648.45,-0.29,-9428.45,-0.03,1712.50,0.19,3112.50,0.34
125,Entry Long,long,2022-01-17 14:10,18322.90,1,-2350.95,-0.26,-11759.40,-0.02,2010.00,0.22,2815.00,0.31
125,Exit Long,short,2022-01-18 09:45,18276.30,1,-2350.95,-0.26,-11759.40,-0.02,2010.00,0.22,2815.00,0.31
126,Entry Long,long,2022-01-17 14:15,18325.95,1,-2503.45,-0.27,-14242.86,-0.03,1857.50,0.2,2967.50,0.32
126,Exit Long,short,2022-01-18 09:45,18276.30,1,-2503.45,-0.27,-14242.86,-0.03,1857.50,0.2,2967.50,0.32
127,Entry Long,long,2022-01-17 14:20,18328.30,1,-2620.95,-0.29,-16843.81,-0.03,1740.00,0.19,3085.00,0.34
127,Exit Long,short,2022-01-18 09:45,18276.30,1,-2620.95,-0.29,-16843.81,-0.03,1740.00,0.19,3085.00,0.34
128,Entry Long,long,2022-01-17 14:25,18328.15,1,-2613.45,-0.29,-19437.26,-0.03,1747.50,0.19,3077.50,0.34
128,Exit Long,short,2022-01-18 09:45,18276.30,1,-2613.45,-0.29,-19437.26,-0.03,1747.50,0.19,3077.50,0.34
129,Entry Long,long,2022-01-17 14:30,18336.15,1,-3013.45,-0.33,-22430.71,-0.03,1347.50,0.15,3477.50,0.38
129,Exit Long,short,2022-01-18 09:45,18276.30,1,-3013.45,-0.33,-22430.71,-0.03,1347.50,0.15,3477.50,0.38
130,Entry Long,long,2022-01-17 14:35,18332.85,1,-2848.45,-0.31,-25259.17,-0.03,1512.50,0.17,3312.50,0.36
130,Exit Long,short,2022-01-18 09:45,18276.30,1,-2848.45,-0.31,-25259.17,-0.03,1512.50,0.17,3312.50,0.36
131,Entry Long,long,2022-01-17 14:40,18347.00,1,-3555.95,-0.39,-28795.12,-0.04,805.00,0.09,4020.00,0.44
131,Exit Long,short,2022-01-18 09:45,18276.30,1,-3555.95,-0.39,-28795.12,-0.04,805.00,0.09,4020.00,0.44
132,Entry Long,long,2022-01-17 14:45,18334.00,1,-2905.95,-0.32,-31681.07,-0.03,1455.00,0.16,3370.00,0.37
132,Exit Long,short,2022-01-18 09:45,18276.30,1,-2905.95,-0.32,-31681.07,-0.03,1455.00,0.16,3370.00,0.37
133,Entry Long,long,2022-01-17 14:50,18335.00,1,-2955.95,-0.32,-34617.02,-0.03,1405.00,0.15,3420.00,0.37
133,Exit Long,short,2022-01-18 09:45,18276.30,1,-2955.95,-0.32,-34617.02,-0.03,1405.00,0.15,3420.00,0.37
134,Entry Long,long,2022-01-17 14:55,18332.10,1,-2810.95,-0.31,-37407.98,-0.03,1550.00,0.17,3275.00,0.36
134,Exit Long,short,2022-01-18 09:45,18276.30,1,-2810.95,-0.31,-37407.98,-0.03,1550.00,0.17,3275.00,0.36
135,Entry Long,long,2022-01-17 15:00,18339.65,1,-3188.45,-0.35,-40576.43,-0.03,1172.50,0.13,3652.50,0.4
135,Exit Long,short,2022-01-18 09:45,18276.30,1,-3188.45,-0.35,-40576.43,-0.03,1172.50,0.13,3652.50,0.4
136,Entry Long,long,2022-01-17 15:05,18334.00,1,-2905.95,-0.32,-43462.38,-0.03,1455.00,0.16,3370.00,0.37
136,Exit Long,short,2022-01-18 09:45,18276.30,1,-2905.95,-0.32,-43462.38,-0.03,1455.00,0.16,3370.00,0.37
137,Entry Long,long,2022-01-17 15:10,18333.00,1,-2855.95,-0.31,-46298.33,-0.03,1505.00,0.16,3320.00,0.36
137,Exit Long,short,2022-01-18 09:45,18276.30,1,-2855.95,-0.31,-46298.33,-0.03,1505.00,0.16,3320.00,0.36
138,Entry Long,long,2022-01-17 15:15,18334.00,1,-2905.95,-0.32,-49184.28,-0.03,1455.00,0.16,3370.00,0.37
138,Exit Long,short,2022-01-18 09:45,18276.30,1,-2905.95,-0.32,-49184.28,-0.03,1455.00,0.16,3370.00,0.37
139,Entry Long,long,2022-01-17 15:20,18334.70,1,-2940.95,-0.32,-52105.24,-0.03,1420.00,0.15,3405.00,0.37
139,Exit Long,short,2022-01-18 09:45,18276.30,1,-2940.95,-0.32,-52105.24,-0.03,1420.00,0.15,3405.00,0.37
140,Entry Long,long,2022-01-17 15:25,18336.95,1,-3053.45,-0.33,-55138.69,-0.03,1307.50,0.14,3517.50,0.38
140,Exit Long,short,2022-01-18 09:45,18276.30,1,-3053.45,-0.33,-55138.69,-0.03,1307.50,0.14,3517.50,0.38
141,Entry Long,long,2022-01-18 09:15,18354.00,1,-3905.95,-0.43,-59024.64,-0.04,455.00,0.05,4370.00,0.48
141,Exit Long,short,2022-01-18 09:45,18276.30,1,-3905.95,-0.43,-59024.64,-0.04,455.00,0.05,4370.00,0.48
142,Entry Long,long,2022-01-18 09:20,18361.15,1,-4263.45,-0.46,-63268.09,-0.04,97.50,0.01,4727.50,0.51
142,Exit Long,short,2022-01-18 09:45,18276.30,1,-4263.45,-0.46,-63268.09,-0.04,97.50,0.01,4727.50,0.51
143,Entry Long,long,2022-01-18 09:25,18352.75,1,-3843.45,-0.42,-67091.55,-0.04,232.50,0.03,4307.50,0.47
143,Exit Long,short,2022-01-18 09:45,18276.30,1,-3843.45,-0.42,-67091.55,-0.04,232.50,0.03,4307.50,0.47
144,Entry Short,short,2022-01-18 09:45,18276.30,1,1676.19,0.18,-65515.35,0.02,3759.05,0.41,1215.95,0.13
144,Exit Short,long,2022-01-18 11:05,18242.70,1,1676.19,0.18,-65515.35,0.02,3759.05,0.41,1215.95,0.13
145,Entry Short,short,2022-01-18 09:50,18294.00,1,2542.14,0.28,-62953.21,0.03,4625.00,0.51,350.00,0.04
145,Exit Short,long,2022-01-18 11:05,18242.70,1,2542.14,0.28,-62953.21,0.03,4625.00,0.51,350.00,0.04
146,Entry Short,short,2022-01-18 10:00,18237.95,1,-260.36,-0.03,-63193.57,0,1822.50,0.2,1040.00,0.11
146,Exit Short,long,2022-01-18 11:05,18242.70,1,-260.36,-0.03,-63193.57,0,1822.50,0.2,1040.00,0.11
147,Entry Short,short,2022-01-18 10:05,18249.70,1,327.14,0.04,-62846.43,0,2410.00,0.26,452.50,0.05
147,Exit Short,long,2022-01-18 11:05,18242.70,1,327.14,0.04,-62846.43,0,2410.00,0.26,452.50,0.05
148,Entry Short,short,2022-01-18 10:20,18208.90,1,-1712.86,-0.19,-64539.28,-0.02,370.00,0.04,2422.50,0.27
148,Exit Short,long,2022-01-18 11:05,18242.70,1,-1712.86,-0.19,-64539.28,-0.02,370.00,0.04,2422.50,0.27
149,Entry Short,short,2022-01-18 10:25,18221.95,1,-1060.36,-0.12,-65579.64,-0.01,260.00,0.03,1770.00,0.19
149,Exit Short,long,2022-01-18 11:05,18242.70,1,-1060.36,-0.12,-65579.64,-0.01,260.00,0.03,1770.00,0.19
150,Entry Long,long,2022-01-18 11:05,18242.70,1,2311.19,0.25,-63648.45,0.02,4547.14,0.5,552.86,0.06
150,Exit Long,short,2022-01-18 14:10,18289.00,1,2311.19,0.25,-63648.45,0.02,4547.14,0.5,552.86,0.06
151,Entry Long,long,2022-01-18 11:20,18248.00,1,2029.05,0.22,-61599.41,0.02,4265.00,0.47,57.50,0.01
151,Exit Long,short,2022-01-18 14:10,18289.00,1,2029.05,0.22,-61599.41,0.02,4265.00,0.47,57.50,0.01
152,Entry Long,long,2022-01-18 11:25,18254.50,1,1704.05,0.19,-59875.35,0.02,3940.00,0.43,382.50,0.04
152,Exit Long,short,2022-01-18 14:10,18289.00,1,1704.05,0.19,-59875.35,0.02,3940.00,0.43,382.50,0.04
153,Entry Long,long,2022-01-18 11:30,18266.90,1,1084.05,0.12,-58771.31,0.01,3320.00,0.36,570.00,0.06
153,Exit Long,short,2022-01-18 14:10,18289.00,1,1084.05,0.12,-58771.31,0.01,3320.00,0.36,570.00,0.06
154,Entry Long,long,2022-01-18 11:35,18276.00,1,629.05,0.07,-58122.26,0.01,2865.00,0.31,1025.00,0.11
154,Exit Long,short,2022-01-18 14:10,18289.00,1,629.05,0.07,-58122.26,0.01,2865.00,0.31,1025.00,0.11
155,Entry Long,long,2022-01-18 11:40,18274.40,1,709.05,0.08,-57393.21,0.01,2945.00,0.32,945.00,0.1
155,Exit Long,short,2022-01-18 14:10,18289.00,1,709.05,0.08,-57393.21,0.01,2945.00,0.32,945.00,0.1
156,Entry Long,long,2022-01-18 11:45,18267.60,1,1049.05,0.11,-56324.17,0.01,3285.00,0.36,605.00,0.07
156,Exit Long,short,2022-01-18 14:10,18289.00,1,1049.05,0.11,-56324.17,0.01,3285.00,0.36,605.00,0.07
157,Entry Long,long,2022-01-18 11:50,18262.05,1,1326.55,0.15,-54977.62,0.01,3562.50,0.39,327.50,0.04
157,Exit Long,short,2022-01-18 14:10,18289.00,1,1326.55,0.15,-54977.62,0.01,3562.50,0.39,327.50,0.04
158,Entry Long,long,2022-01-18 11:55,18258.45,1,1506.55,0.17,-53451.07,0.02,3742.50,0.41,147.50,0.02
158,Exit Long,short,2022-01-18 14:10,18289.00,1,1506.55,0.17,-53451.07,0.02,3742.50,0.41,147.50,0.02
159,Entry Long,long,2022-01-18 12:00,18269.20,1,969.05,0.11,-52462.02,0.01,3205.00,0.35,685.00,0.07
159,Exit Long,short,2022-01-18 14:10,18289.00,1,969.05,0.11,-52462.02,0.01,3205.00,0.35,685.00,0.07
160,Entry Long,long,2022-01-18 12:05,18265.65,1,1146.55,0.13,-51295.48,0.01,3382.50,0.37,507.50,0.06
160,Exit Long,short,2022-01-18 14:10,18289.00,1,1146.55,0.13,-51295.48,0.01,3382.50,0.37,507.50,0.06
161,Entry Long,long,2022-01-18 12:10,18274.40,1,709.05,0.08,-50566.43,0.01,2945.00,0.32,945.00,0.1
161,Exit Long,short,2022-01-18 14:10,18289.00,1,709.05,0.08,-50566.43,0.01,2945.00,0.32,945.00,0.1
162,Entry Long,long,2022-01-18 12:15,18267.70,1,1044.05,0.11,-49502.38,0.01,3280.00,0.36,610.00,0.07
162,Exit Long,short,2022-01-18 14:10,18289.00,1,1044.05,0.11,-49502.38,0.01,3280.00,0.36,610.00,0.07
163,Entry Long,long,2022-01-18 12:20,18276.00,1,629.05,0.07,-48853.33,0.01,2865.00,0.31,1025.00,0.11
163,Exit Long,short,2022-01-18 14:10,18289.00,1,629.05,0.07,-48853.33,0.01,2865.00,0.31,1025.00,0.11
164,Entry Long,long,2022-01-18 12:25,18275.40,1,659.05,0.07,-48174.28,0.01,2895.00,0.32,995.00,0.11
164,Exit Long,short,2022-01-18 14:10,18289.00,1,659.05,0.07,-48174.28,0.01,2895.00,0.32,995.00,0.11
165,Entry Long,long,2022-01-18 12:30,18271.05,1,876.55,0.1,-47277.74,0.01,3112.50,0.34,777.50,0.09
165,Exit Long,short,2022-01-18 14:10,18289.00,1,876.55,0.1,-47277.74,0.01,3112.50,0.34,777.50,0.09
166,Entry Long,long,2022-01-18 12:35,18269.00,1,979.05,0.11,-46278.69,0.01,3215.00,0.35,675.00,0.07
166,Exit Long,short,2022-01-18 14:10,18289.00,1,979.05,0.11,-46278.69,0.01,3215.00,0.35,675.00,0.07
167,Entry Long,long,2022-01-18 12:40,18263.85,1,1236.55,0.14,-45022.14,0.01,3472.50,0.38,417.50,0.05
167,Exit Long,short,2022-01-18 14:10,18289.00,1,1236.55,0.14,-45022.14,0.01,3472.50,0.38,417.50,0.05
168,Entry Long,long,2022-01-18 12:45,18273.70,1,744.05,0.08,-44258.09,0.01,2980.00,0.33,910.00,0.1
168,Exit Long,short,2022-01-18 14:10,18289.00,1,744.05,0.08,-44258.09,0.01,2980.00,0.33,910.00,0.1
169,Entry Long,long,2022-01-18 12:50,18279.95,1,431.55,0.05,-43806.55,0,2667.50,0.29,1222.50,0.13
169,Exit Long,short,2022-01-18 14:10,18289.00,1,431.55,0.05,-43806.55,0,2667.50,0.29,1222.50,0.13
170,Entry Short,short,2022-01-18 14:10,18289.00,1,13595.37,1.49,-30511.18,0.14,16076.55,1.76,400.95,0.04
170,Exit Short,long,2022-01-19 10:25,18017.05,1,13595.37,1.49,-30511.18,0.14,16076.55,1.76,400.95,0.04
171,Entry Short,short,2022-01-18 14:35,18258.20,1,12036.32,1.32,-18454.85,0.12,14517.50,1.59,40.00,0
171,Exit Short,long,2022-01-19 10:25,18017.05,1,12036.32,1.32,-18454.85,0.12,14517.50,1.59,40.00,0
172,Entry Short,short,2022-01-18 14:40,18220.65,1,10158.82,1.12,-8276.03,0.1,12640.00,1.39,885.00,0.1
172,Exit Short,long,2022-01-19 10:25,18017.05,1,10158.82,1.12,-8276.03,0.1,12640.00,1.39,885.00,0.1
173,Entry Short,short,2022-01-18 14:45,18225.00,1,10376.32,1.14,2120.29,0.1,12857.50,1.41,20.00,0
173,Exit Short,long,2022-01-19 10:25,18017.05,1,10376.32,1.14,2120.29,0.1,12857.50,1.41,20.00,0
174,Entry Short,short,2022-01-18 14:50,18190.00,1,8626.32,0.95,10766.62,0.09,11107.50,1.22,625.00,0.07
174,Exit Short,long,2022-01-19 10:25,18017.05,1,8626.32,0.95,10766.62,0.09,11107.50,1.22,625.00,0.07
175,Entry Short,short,2022-01-18 14:55,18168.55,1,7553.82,0.83,18340.44,0.08,10035.00,1.1,242.50,0.03
175,Exit Short,long,2022-01-19 10:25,18017.05,1,7553.82,0.83,18340.44,0.08,10035.00,1.1,242.50,0.03
176,Entry Short,short,2022-01-18 15:00,18155.00,1,6876.32,0.76,25236.77,0.07,9357.50,1.03,187.50,0.02
176,Exit Short,long,2022-01-19 10:25,18017.05,1,6876.32,0.76,25236.77,0.07,9357.50,1.03,187.50,0.02
177,Entry Short,short,2022-01-18 15:05,18146.15,1,6433.82,0.71,31690.59,0.06,8915.00,0.98,382.50,0.04
177,Exit Short,long,2022-01-19 10:25,18017.05,1,6433.82,0.71,31690.59,0.06,8915.00,0.98,382.50,0.04
178,Entry Short,short,2022-01-18 15:10,18133.00,1,5776.32,0.64,37486.91,0.06,8257.50,0.91,197.50,0.02
178,Exit Short,long,2022-01-19 10:25,18017.05,1,5776.32,0.64,37486.91,0.06,8257.50,0.91,197.50,0.02
179,Entry Short,short,2022-01-18 15:15,18110.40,1,4646.32,0.51,42153.23,0.05,7127.50,0.79,1327.50,0.15
179,Exit Short,long,2022-01-19 10:25,18017.05,1,4646.32,0.51,42153.23,0.05,7127.50,0.79,1327.50,0.15
180,Entry Short,short,2022-01-18 15:20,18125.25,1,5388.82,0.59,47562.06,0.05,7870.00,0.87,585.00,0.06
180,Exit Short,long,2022-01-19 10:25,18017.05,1,5388.82,0.59,47562.06,0.05,7870.00,0.87,585.00,0.06
181,Entry Short,short,2022-01-18 15:25,18134.45,1,5848.82,0.65,53430.88,0.06,8330.00,0.92,125.00,0.01
181,Exit Short,long,2022-01-19 10:25,18017.05,1,5848.82,0.65,53430.88,0.06,8330.00,0.92,125.00,0.01
182,Entry Short,short,2022-01-19 09:20,18062.00,1,2226.32,0.25,55677.21,0.02,4707.50,0.52,2420.00,0.27
182,Exit Short,long,2022-01-19 10:25,18017.05,1,2226.32,0.25,55677.21,0.02,4707.50,0.52,2420.00,0.27
183,Entry Short,short,2022-01-19 09:35,18036.00,1,926.32,0.1,56623.53,0.01,3407.50,0.38,2050.00,0.23
183,Exit Short,long,2022-01-19 10:25,18017.05,1,926.32,0.1,56623.53,0.01,3407.50,0.38,2050.00,0.23
184,Entry Short,short,2022-01-19 09:40,18000.15,1,-866.18,-0.1,55777.35,-0.01,1615.00,0.18,3842.50,0.43
184,Exit Short,long,2022-01-19 10:25,18017.05,1,-866.18,-0.1,55777.35,-0.01,1615.00,0.18,3842.50,0.43
185,Entry Short,short,2022-01-19 09:45,17985.90,1,-1578.68,-0.18,54218.68,-0.02,320.00,0.04,4555.00,0.51
185,Exit Short,long,2022-01-19 10:25,18017.05,1,-1578.68,-0.18,54218.68,-0.02,320.00,0.04,4555.00,0.51
186,Entry Long,long,2022-01-19 10:25,18017.05,1,-263.68,-0.03,53955.00,0,496.32,0.06,553.68,0.06
186,Exit Long,short,2022-01-19 10:30,18012.00,1,-263.68,-0.03,53955.00,0,496.32,0.06,553.68,0.06
187,Entry Short,short,2022-01-19 10:30,18012.00,1,608.18,0.07,54383.18,0.01,2890.00,0.32,1325.00,0.15
187,Exit Short,long,2022-01-19 12:05,17999.60,1,608.18,0.07,54383.18,0.01,2890.00,0.32,1325.00,0.15
188,Entry Short,short,2022-01-19 10:35,18015.65,1,780.68,0.09,55183.86,0.01,3062.50,0.34,1152.50,0.13
188,Exit Short,long,2022-01-19 12:05,17999.60,1,780.68,0.09,55183.86,0.01,3062.50,0.34,1152.50,0.13
189,Entry Short,short,2022-01-19 10:40,18023.35,1,1165.68,0.13,56369.55,0.01,3447.50,0.38,767.50,0.09
189,Exit Short,long,2022-01-19 12:05,17999.60,1,1165.68,0.13,56369.55,0.01,3447.50,0.38,767.50,0.09
190,Entry Short,short,2022-01-19 10:45,18032.50,1,1623.18,0.18,58012.73,0.02,3905.00,0.43,310.00,0.03
190,Exit Short,long,2022-01-19 12:05,17999.60,1,1623.18,0.18,58012.73,0.02,3905.00,0.43,310.00,0.03
191,Entry Short,short,2022-01-19 10:50,18016.05,1,800.68,0.09,58833.41,0.01,3082.50,0.34,117.50,0.01
191,Exit Short,long,2022-01-19 12:05,17999.60,1,800.68,0.09,58833.41,0.01,3082.50,0.34,117.50,0.01
192,Entry Short,short,2022-01-19 11:05,17985.50,1,-726.82,-0.08,58126.59,-0.01,1555.00,0.17,1395.00,0.16
192,Exit Short,long,2022-01-19 12:05,17999.60,1,-726.82,-0.08,58126.59,-0.01,1555.00,0.17,1395.00,0.16
193,Entry Short,short,2022-01-19 11:10,17994.90,1,-256.82,-0.03,57889.77,0,2025.00,0.23,925.00,0.1
193,Exit Short,long,2022-01-19 12:05,17999.60,1,-256.82,-0.03,57889.77,0,2025.00,0.23,925.00,0.1
194,Entry Short,short,2022-01-19 11:15,17981.15,1,-944.32,-0.11,56965.45,-0.01,1337.50,0.15,1612.50,0.18
194,Exit Short,long,2022-01-19 12:05,17999.60,1,-944.32,-0.11,56965.45,-0.01,1337.50,0.15,1612.50,0.18
195,Entry Short,short,2022-01-19 11:20,17955.10,1,-2246.82,-0.25,54738.64,-0.02,35.00,0,2915.00,0.32
195,Exit Short,long,2022-01-19 12:05,17999.60,1,-2246.82,-0.25,54738.64,-0.02,35.00,0,2915.00,0.32
196,Entry Short,short,2022-01-19 11:25,17974.25,1,-1289.32,-0.14,53469.32,-0.01,22.50,0,1957.50,0.22
196,Exit Short,long,2022-01-19 12:05,17999.60,1,-1289.32,-0.14,53469.32,-0.01,22.50,0,1957.50,0.22
197,Entry Long,long,2022-01-19 12:05,17999.60,1,-1185.98,-0.13,52263.33,-0.01,210.68,0.02,1226.82,0.14
197,Exit Long,short,2022-01-19 12:15,17976.05,1,-1185.98,-0.13,52263.33,-0.01,210.68,0.02,1226.82,0.14
198,Entry Long,long,2022-01-19 12:10,17984.00,1,-424.17,-0.05,51859.17,0,100.00,0.01,465.00,0.05
198,Exit Long,short,2022-01-19 12:15,17976.05,1,-424.17,-0.05,51859.17,0,100.00,0.01,465.00,0.05
199,Entry Short,short,2022-01-19 12:15,17976.05,1,2994.50,0.33,54593.67,0.03,3468.33,0.39,844.17,0.09
199,Exit Short,long,2022-01-19 13:50,17916.00,1,2994.50,0.33,54593.67,0.03,3468.33,0.39,844.17,0.09
200,Entry Short,short,2022-01-19 12:20,17987.85,1,3571.17,0.4,58184.83,0.04,4045.00,0.45,267.50,0.03
200,Exit Short,long,2022-01-19 13:50,17916.00,1,3571.17,0.4,58184.83,0.04,4045.00,0.45,267.50,0.03
201,Entry Short,short,2022-01-19 12:25,17988.00,1,3578.67,0.4,61783.50,0.04,4052.50,0.45,20.00,0
201,Exit Short,long,2022-01-19 13:50,17916.00,1,3578.67,0.4,61783.50,0.04,4052.50,0.45,20.00,0
202,Entry Short,short,2022-01-19 12:40,17934.50,1,903.67,0.1,62707.17,0.01,1377.50,0.15,1195.00,0.13
202,Exit Short,long,2022-01-19 13:50,17916.00,1,903.67,0.1,62707.17,0.01,1377.50,0.15,1195.00,0.13
203,Entry Short,short,2022-01-19 12:45,17924.25,1,391.17,0.04,63118.33,0,865.00,0.1,1707.50,0.19
203,Exit Short,long,2022-01-19 13:50,17916.00,1,391.17,0.04,63118.33,0,865.00,0.1,1707.50,0.19
204,Entry Short,short,2022-01-19 12:50,17914.20,1,-111.33,-0.01,63027.00,0,362.50,0.04,2210.00,0.25
204,Exit Short,long,2022-01-19 13:50,17916.00,1,-111.33,-0.01,63027.00,0,362.50,0.04,2210.00,0.25
205,Entry Short,short,2022-01-19 12:55,17926.50,1,503.67,0.06,63550.67,0.01,977.50,0.11,1595.00,0.18
205,Exit Short,long,2022-01-19 13:50,17916.00,1,503.67,0.06,63550.67,0.01,977.50,0.11,1595.00,0.18
206,Entry Short,short,2022-01-19 13:00,17921.50,1,253.67,0.03,63824.33,0,622.50,0.07,1845.00,0.21
206,Exit Short,long,2022-01-19 13:50,17916.00,1,253.67,0.03,63824.33,0,622.50,0.07,1845.00,0.21
207,Entry Short,short,2022-01-19 13:05,17914.00,1,-121.33,-0.01,63723.00,0,182.50,0.02,2220.00,0.25
207,Exit Short,long,2022-01-19 13:50,17916.00,1,-121.33,-0.01,63723.00,0,182.50,0.02,2220.00,0.25
208,Entry Short,short,2022-01-19 13:10,17936.60,1,1008.67,0.11,64751.67,0.01,1312.50,0.15,1090.00,0.12
208,Exit Short,long,2022-01-19 13:50,17916.00,1,1008.67,0.11,64751.67,0.01,1312.50,0.15,1090.00,0.12
209,Entry Short,short,2022-01-19 13:30,17939.30,1,1143.67,0.13,65915.34,0.01,1447.50,0.16,405.00,0.05
209,Exit Short,long,2022-01-19 13:50,17916.00,1,1143.67,0.13,65915.34,0.01,1447.50,0.16,405.00,0.05
210,Entry Short,short,2022-01-19 13:35,17918.00,1,78.67,0.01,66014.00,0,382.50,0.04,1470.00,0.16
210,Exit Short,long,2022-01-19 13:50,17916.00,1,78.67,0.01,66014.00,0,382.50,0.04,1470.00,0.16
211,Entry Short,short,2022-01-19 13:40,17930.00,1,678.67,0.08,66712.66,0.01,982.50,0.11,870.00,0.1
211,Exit Short,long,2022-01-19 13:50,17916.00,1,678.67,0.08,66712.66,0.01,982.50,0.11,870.00,0.1
212,Entry Short,short,2022-01-19 13:45,17936.00,1,978.67,0.11,67711.34,0.01,1282.50,0.14,177.50,0.02
212,Exit Short,long,2022-01-19 13:50,17916.00,1,978.67,0.11,67711.34,0.01,1282.50,0.14,177.50,0.02
213,Entry Long,long,2022-01-19 13:50,17916.00,1,688.67,0.08,68400.00,0.01,928.67,0.1,51.33,0.01
213,Exit Long,short,2022-01-19 13:55,17930.00,1,688.67,0.08,68400.00,0.01,928.67,0.1,51.33,0.01
